video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
identical_balls_trick_000_018.mp4,521,8.692017,32,sports ball,0.497516,607.117,579.910,649.337,618.359,628.227,599.135,42.219,38.449,1,1393,627.452,597.291,1,"616,578;615,580;613,580;611,581;609,583;608,585;608,587;608,589;609,591;609,593;609,595;609,597;609,599;609,601;608,603;608,605;608,607;608,609;608,611;608,613;610,614;612,614;614,613;616,613;618,613;620,613;622,614;624,616;626,616;628,616;630,616;632,616;634,616;636,616;638,615;640,613;642,613;644,611;646,610;648,608;650,606;650,604;650,602;650,600;649,598;647,596;647,594;646,592;646,590;645,589;644,587;643,585;641,583;639,581;637,580;635,579;634,578;632,578;630,578;628,578;626,578;624,578;622,578;617,578"
identical_balls_trick_000_018.mp4,521,8.692017,32,sports ball,0.219733,704.412,500.166,749.061,546.910,726.737,523.538,44.648,46.744,2,1472,726.789,519.750,1,"714,500;712,502;710,504;709,506;708,508;708,510;708,512;708,514;707,516;705,518;705,520;705,522;705,524;705,526;705,528;705,530;705,532;705,534;706,535;708,535;710,533;711,531;713,529;715,528;717,528;719,529;721,531;721,533;721,535;721,537;721,539;721,541;721,543;722,545;724,546;726,546;728,546;730,544;731,542;731,540;731,538;732,536;734,535;736,535;738,535;740,535;742,535;744,535;746,533;747,531;748,529;748,527;748,525;748,523;748,521;748,519;748,517;747,515;747,513;746,511;745,509;744,507;742,505;715,500"
identical_balls_trick_000_018.mp4,522,8.708700,32,sports ball,0.598850,481.183,50.918,528.124,101.531,504.654,76.225,46.940,50.612,0,2003,504.500,78.158,1,"494,54;492,56;490,57;488,58;486,60;484,62;484,64;482,66;481,68;481,70;481,72;481,74;481,76;481,78;481,80;481,82;481,84;481,86;482,88;484,90;484,92;486,93;488,95;489,97;491,98;493,100;495,101;497,102;499,102;501,104;503,104;505,104;507,104;509,104;511,103;513,101;515,101;517,100;519,99;521,97;523,96;524,94;526,93;526,91;527,89;527,87;528,85;528,83;528,81;528,79;528,77;528,75;528,73;528,71;527,69;526,67;526,65;524,63;523,61;521,60;519,58;517,57;515,56;495,54"
identical_balls_trick_000_018.mp4,522,8.708700,32,sports ball,0.439798,606.757,579.881,649.338,618.393,628.047,599.137,42.581,38.512,1,1391,627.453,597.288,1,"616,578;615,580;613,580;611,581;609,583;608,585;608,587;609,589;609,591;609,593;609,595;609,597;609,599;609,601;608,603;608,605;608,607;608,609;608,611;608,613;610,614;612,614;614,613;616,613;618,613;620,613;622,614;624,616;626,616;628,616;630,616;632,616;634,616;636,616;638,615;640,613;642,613;644,611;646,609;648,608;650,606;650,604;650,602;650,600;649,598;647,596;647,594;646,592;646,590;645,589;644,587;643,585;641,583;639,581;637,580;635,579;634,578;632,578;630,578;628,578;626,578;624,578;622,578;617,578"
identical_balls_trick_000_018.mp4,522,8.708700,32,sports ball,0.210911,704.420,500.162,749.075,546.931,726.748,523.546,44.655,46.769,2,1467,726.845,519.708,1,"714,500;712,502;710,504;709,506;708,508;708,510;708,512;708,514;707,516;705,518;705,520;705,522;705,524;705,526;705,528;705,530;705,532;705,534;706,535;708,534;710,532;711,530;713,528;715,528;717,528;719,529;721,531;721,533;721,535;721,537;721,539;721,541;721,543;722,545;724,546;726,546;728,546;730,544;731,542;731,540;731,538;732,536;734,535;736,535;738,535;740,535;742,535;744,535;746,533;747,531;748,529;748,527;748,525;748,523;748,521;748,519;748,517;747,515;747,513;746,511;745,509;744,507;742,505;715,500"
identical_balls_trick_000_018.mp4,523,8.725383,32,sports ball,0.454665,480.713,56.426,527.860,107.105,504.287,81.765,47.147,50.679,0,1974,503.795,83.677,1,"493,60;491,61;489,63;487,64;485,65;484,67;483,69;481,71;481,73;481,75;481,77;481,79;481,81;481,83;481,85;481,87;481,89;481,91;481,93;481,95;483,97;485,99;487,101;489,103;491,105;493,106;495,106;497,107;499,109;501,109;503,109;505,109;507,109;509,109;511,108;513,107;515,106;517,105;519,103;521,102;522,101;523,99;525,97;526,96;527,94;527,92;527,90;527,88;527,86;527,84;527,82;527,80;527,78;527,76;527,74;526,72;524,70;523,68;521,66;519,64;517,63;515,61;513,60;494,60"
identical_balls_trick_000_018.mp4,523,8.725383,32,sports ball,0.380032,604.683,567.790,648.090,605.003,626.387,586.397,43.407,37.213,1,1379,625.749,584.594,1,"614,566;612,568;610,569;608,571;607,573;607,575;607,577;607,579;607,581;607,583;607,585;606,587;605,589;605,591;605,593;605,595;605,597;605,599;605,601;607,601;609,601;611,601;613,600;615,599;617,599;619,599;621,599;623,601;625,603;627,603;629,603;631,603;633,603;635,602;637,601;639,600;641,599;643,598;645,596;647,596;647,594;648,592;648,590;648,588;648,586;647,584;647,582;646,580;645,578;644,576;642,574;642,572;640,570;638,569;636,568;634,566;632,566;630,566;628,566;626,566;624,566;622,566;620,566;615,566"
identical_balls_trick_000_018.mp4,524,8.742067,32,sports ball,0.449531,480.764,56.389,527.847,107.087,504.305,81.738,47.084,50.697,0,1968,503.815,83.696,1,"493,60;491,61;489,63;487,65;485,65;485,67;483,69;481,71;481,73;481,75;481,77;481,79;481,81;481,83;481,85;481,87;481,89;481,91;481,93;481,95;483,97;485,99;487,101;489,103;491,105;493,106;495,106;497,107;499,109;501,109;503,109;505,109;507,109;509,109;511,108;513,107;515,106;517,105;519,103;521,101;522,100;524,98;526,97;526,95;527,93;527,91;527,89;527,87;527,85;527,83;527,81;527,79;527,77;527,75;526,73;525,71;523,69;522,67;520,65;518,64;516,62;514,60;512,60;494,60"
identical_balls_trick_000_018.mp4,524,8.742067,32,sports ball,0.392577,604.721,567.808,648.096,605.161,626.409,586.485,43.375,37.353,1,1382,625.743,584.627,1,"614,566;612,568;610,569;608,571;607,573;607,575;607,577;607,579;607,581;607,583;607,585;606,587;605,589;605,591;605,593;605,595;605,597;605,599;605,601;607,601;609,601;611,601;613,600;615,600;617,599;619,599;621,599;623,601;625,603;627,603;629,603;631,603;633,603;635,602;637,601;639,600;641,599;643,598;645,596;647,596;647,594;648,592;648,590;648,588;648,586;647,584;647,582;646,580;645,578;644,576;642,574;642,572;640,570;638,569;636,568;634,566;632,566;630,566;628,566;626,566;624,566;622,566;620,566;615,566"
identical_balls_trick_000_018.mp4,525,8.758750,32,sports ball,0.499787,479.119,63.064,527.524,113.606,503.322,88.335,48.405,50.542,0,1998,503.191,90.083,1,"492,66;490,68;488,69;486,71;484,73;482,75;480,77;480,79;480,81;480,83;480,85;480,87;480,89;480,91;480,93;480,95;480,97;480,99;481,101;482,103;484,105;486,107;488,109;490,111;492,111;494,113;496,114;498,115;500,115;502,115;504,115;506,115;508,115;510,115;512,114;514,113;516,112;518,110;520,109;522,107;524,105;525,103;526,101;527,99;527,97;527,95;527,93;527,91;527,89;527,87;527,85;527,83;526,81;525,79;523,77;522,75;520,73;518,71;516,69;514,68;512,66;510,66;508,66;493,66"
identical_balls_trick_000_018.mp4,525,8.758750,32,sports ball,0.289400,701.042,487.668,746.339,534.764,723.690,511.216,45.297,47.096,1,1482,723.607,506.650,1,"712,487;710,488;708,490;707,492;705,494;705,496;704,498;704,500;704,502;703,504;701,506;701,508;701,510;701,512;701,514;701,516;701,518;701,520;701,522;702,523;704,523;706,523;707,522;708,520;708,518;709,516;711,514;713,514;715,514;717,515;719,517;719,519;720,521;720,523;720,525;720,527;720,529;720,531;721,533;723,534;725,534;727,534;728,532;729,530;730,528;730,526;730,524;730,522;731,520;733,519;735,519;737,520;739,520;741,520;743,520;745,518;746,516;746,514;746,512;746,510;746,508;746,506;746,504;713,487"
identical_balls_trick_000_018.mp4,525,8.758750,32,sports ball,0.256603,602.233,553.011,646.518,590.614,624.376,571.813,44.286,37.604,2,1399,623.859,570.286,1,"613,552;611,553;609,555;607,556;606,558;605,560;604,562;604,564;604,566;604,568;603,570;603,572;603,574;603,576;603,578;603,580;603,582;603,584;603,586;604,588;606,588;608,587;610,586;612,584;614,584;616,583;618,584;620,585;620,587;622,588;624,588;626,588;628,588;630,588;632,588;634,587;636,587;638,585;640,584;642,584;644,583;646,581;646,579;646,577;646,575;646,573;646,571;646,569;645,567;644,565;643,563;643,561;641,559;640,557;638,555;636,554;634,552;632,552;630,552;628,552;626,552;624,552;622,552;614,552"
identical_balls_trick_000_018.mp4,526,8.775433,32,sports ball,0.484944,479.113,63.066,527.531,113.719,503.322,88.393,48.418,50.653,0,1997,503.187,90.071,1,"492,66;490,68;488,69;486,71;484,73;482,75;480,77;480,79;480,81;480,83;480,85;480,87;480,89;480,91;480,93;480,95;480,97;480,99;481,101;482,103;484,105;486,107;488,109;490,111;492,111;494,113;496,114;498,115;500,115;502,115;504,115;506,115;508,115;510,115;512,114;514,113;516,112;518,110;520,109;522,107;524,105;525,103;526,101;527,99;527,97;527,95;527,93;527,91;527,89;527,87;527,85;527,83;526,81;525,79;523,77;522,75;520,73;518,71;516,69;514,68;512,66;510,66;508,66;493,66"
identical_balls_trick_000_018.mp4,526,8.775433,32,sports ball,0.290278,701.111,487.666,746.331,534.774,723.721,511.220,45.220,47.108,1,1482,723.607,506.650,1,"712,487;710,488;708,490;707,492;705,494;705,496;704,498;704,500;704,502;703,504;701,506;701,508;701,510;701,512;701,514;701,516;701,518;701,520;701,522;702,523;704,523;706,523;707,522;708,520;708,518;709,516;711,514;713,514;715,514;717,515;719,517;719,519;720,521;720,523;720,525;720,527;720,529;720,531;721,533;723,534;725,534;727,534;728,532;729,530;730,528;730,526;730,524;730,522;731,520;733,519;735,519;737,520;739,520;741,520;743,520;745,518;746,516;746,514;746,512;746,510;746,508;746,506;746,504;713,487"
identical_balls_trick_000_018.mp4,526,8.775433,32,sports ball,0.264427,602.238,552.989,646.547,590.596,624.392,571.793,44.308,37.608,2,1396,623.880,570.277,1,"613,552;611,553;609,555;607,557;605,559;604,561;604,563;604,565;604,567;603,569;603,571;603,573;603,575;603,577;603,579;603,581;603,583;603,585;603,587;605,588;607,588;609,587;611,585;613,584;615,583;617,583;619,584;620,586;621,588;623,588;625,588;627,588;629,588;631,588;633,587;635,587;637,586;639,585;641,584;643,583;645,582;646,580;646,578;646,576;646,574;646,572;646,570;646,568;644,566;644,564;643,562;642,560;640,558;639,556;637,555;635,553;633,552;631,552;629,552;627,552;625,552;623,552;621,552;614,552"
identical_balls_trick_000_018.mp4,527,8.792117,32,sports ball,0.214470,600.734,537.965,645.035,573.462,622.885,555.714,44.302,35.498,0,1364,621.768,554.284,1,"610,537;608,539;606,540;604,541;603,543;602,545;601,547;601,549;601,551;601,553;601,555;601,557;601,559;601,561;601,563;601,565;601,567;601,569;602,571;604,572;606,572;608,570;610,569;612,568;614,567;616,567;618,569;620,571;622,571;624,571;626,571;628,571;630,571;632,571;634,570;636,569;638,568;640,567;642,565;644,565;644,563;644,561;644,559;644,557;644,555;644,553;644,551;644,549;642,547;641,545;639,543;637,541;635,539;633,537;631,537;629,537;627,537;625,537;623,537;621,537;619,537;617,537;615,537;611,537"
identical_balls_trick_000_018.mp4,527,8.792117,32,sports ball,0.199876,478.682,69.091,526.758,119.913,502.720,94.502,48.076,50.822,1,2021,502.959,96.135,1,"493,71;491,73;489,75;487,77;485,77;484,79;483,81;481,82;480,84;480,86;480,88;480,90;480,92;480,94;480,96;480,98;480,100;480,102;480,104;480,106;481,108;483,110;484,112;485,114;487,116;489,117;491,118;493,119;495,121;497,121;499,121;501,121;503,121;505,121;507,121;509,121;511,121;513,119;515,118;517,117;519,115;521,114;522,113;523,111;525,109;526,107;527,105;527,103;527,101;527,99;527,97;527,95;527,93;527,91;527,89;526,87;525,86;523,84;523,82;521,80;519,78;517,76;515,75;494,71"
identical_balls_trick_000_018.mp4,528,8.808800,32,sports ball,0.202117,478.667,69.107,526.756,119.912,502.712,94.509,48.089,50.805,0,2014,502.961,96.068,1,"493,71;491,73;489,75;487,77;485,77;484,79;483,81;481,82;480,84;480,86;480,88;480,90;480,92;480,94;480,96;480,98;480,100;480,102;480,104;480,106;481,108;483,110;484,112;485,114;487,115;489,116;491,118;493,119;495,121;497,121;499,121;501,121;503,121;505,121;507,121;509,121;511,121;513,119;515,118;517,117;519,115;521,113;523,111;525,109;526,107;527,105;527,103;527,101;527,99;527,97;527,95;527,93;527,91;527,89;526,87;525,86;523,84;523,82;521,80;519,78;517,76;515,75;513,74;494,71"
identical_balls_trick_000_018.mp4,528,8.808800,32,sports ball,0.194150,600.712,537.947,645.080,573.523,622.896,555.735,44.369,35.576,1,1372,621.688,554.316,1,"610,537;608,539;606,540;604,541;603,543;601,544;601,546;601,548;601,550;601,552;601,554;601,556;601,558;601,560;601,562;601,564;601,566;601,568;601,570;603,572;605,572;607,571;609,570;611,568;613,568;615,567;617,568;619,570;621,571;623,571;625,571;627,571;629,571;631,571;633,571;635,569;637,569;639,568;641,566;643,565;644,564;644,562;644,560;644,558;644,556;644,554;644,552;644,550;643,548;642,546;640,544;638,542;636,540;634,538;632,537;630,537;628,537;626,537;624,537;622,537;620,537;618,537;616,537;611,537"
identical_balls_trick_000_018.mp4,529,8.825483,32,sports ball,0.261640,478.201,76.540,526.442,127.169,502.321,101.854,48.241,50.629,0,2027,502.050,103.533,1,"491,79;489,81;487,83;485,84;483,86;481,88;480,90;479,92;479,94;479,96;479,98;479,100;479,102;479,104;479,106;479,108;479,110;479,112;479,114;481,116;481,118;483,120;485,122;487,123;488,125;490,125;492,126;494,127;496,127;498,129;500,129;502,129;504,129;506,129;508,129;510,127;512,126;514,126;516,125;518,123;520,121;522,119;524,117;525,115;526,113;526,111;526,109;526,107;526,105;526,103;526,101;526,99;526,97;525,95;524,93;523,91;522,89;520,87;519,85;517,84;515,82;513,82;511,80;492,79"
identical_balls_trick_000_018.mp4,530,8.842167,32,sports ball,0.299875,477.988,76.412,526.149,127.205,502.068,101.808,48.161,50.793,0,2022,502.042,103.564,1,"493,79;491,81;489,81;487,83;485,84;483,86;481,88;479,90;479,92;479,94;479,96;479,98;479,100;479,102;479,104;479,106;479,108;479,110;479,112;480,114;481,116;481,118;483,120;485,122;487,123;488,125;490,125;492,126;494,127;496,127;498,129;500,129;502,129;504,129;506,129;508,129;510,127;512,126;514,126;516,125;518,123;520,121;522,119;523,117;525,115;526,113;526,111;526,109;526,107;526,105;526,103;526,101;526,99;526,97;525,95;524,93;523,91;522,89;520,87;519,86;517,84;515,82;513,82;494,79"
identical_balls_trick_000_018.mp4,531,8.858850,32,sports ball,0.706043,477.477,84.891,525.599,134.703,501.538,109.797,48.123,49.812,0,2013,501.923,111.283,1,"491,87;489,89;487,90;485,91;484,92;483,94;481,96;479,98;479,100;479,102;479,104;479,106;479,108;479,110;479,112;479,114;479,116;479,118;479,120;480,122;481,124;483,126;484,128;485,130;487,130;489,132;491,134;493,135;495,137;497,137;499,137;501,137;503,137;505,137;507,137;508,135;510,135;512,134;514,133;515,132;517,130;519,130;521,128;522,126;524,124;524,122;526,120;526,118;526,116;526,114;526,112;526,110;526,108;526,106;526,104;524,102;524,100;523,98;521,96;519,94;517,92;515,90;513,90;492,87"
identical_balls_trick_000_018.mp4,531,8.858850,32,sports ball,0.540136,596.625,501.758,642.355,535.839,619.490,518.799,45.730,34.081,1,1284,618.828,518.099,1,"607,502;605,503;604,504;603,506;601,507;600,509;599,511;597,513;597,515;597,517;597,519;597,521;597,523;597,525;597,527;597,529;597,531;597,533;599,534;601,534;603,534;605,533;607,531;609,529;611,528;613,529;615,530;617,532;619,534;621,534;623,534;625,533;627,532;629,532;631,532;633,532;635,532;637,531;639,531;641,529;642,527;642,525;642,523;642,521;642,519;641,517;640,515;640,513;639,511;637,509;636,507;634,505;632,503;630,502;628,502;626,502;624,502;622,502;620,502;618,502;616,502;614,502;612,502;608,502"
identical_balls_trick_000_018.mp4,531,8.858850,32,sports ball,0.210850,694.905,463.188,740.944,509.544,717.924,486.366,46.039,46.356,2,1400,717.554,482.074,1,"706,463;704,465;702,467;700,469;699,471;699,473;698,475;697,477;696,479;696,481;696,483;696,485;696,487;696,489;696,491;696,493;696,495;696,497;696,499;696,501;697,502;699,502;701,502;702,501;703,499;703,497;703,495;703,493;703,491;703,489;704,487;706,486;708,486;710,486;712,488;713,490;713,492;713,494;715,495;715,497;715,499;715,501;715,503;716,505;716,507;718,509;720,509;722,509;723,507;724,505;724,503;725,501;726,499;724,498;724,496;724,494;725,492;727,490;729,491;731,491;732,493;734,493;736,494;707,463"
identical_balls_trick_000_018.mp4,532,8.875533,32,sports ball,0.708542,477.485,84.897,525.601,134.754,501.543,109.825,48.116,49.857,0,2005,501.934,111.226,1,"491,87;489,89;487,90;485,91;484,92;483,94;481,96;479,98;479,100;479,102;479,104;479,106;479,108;479,110;479,112;479,114;479,116;479,118;479,120;480,122;481,124;483,126;484,128;485,129;487,130;489,132;491,133;493,135;495,135;496,137;498,137;500,137;502,137;504,137;506,137;507,136;509,135;511,134;513,133;515,133;516,131;518,130;520,129;522,127;523,125;524,123;525,121;526,119;526,117;526,115;526,113;526,111;526,109;526,107;526,105;525,103;523,101;523,99;522,97;520,95;518,93;516,91;514,90;492,87"
identical_balls_trick_000_018.mp4,532,8.875533,32,sports ball,0.540980,596.634,501.867,642.358,535.820,619.496,518.843,45.724,33.953,1,1284,618.828,518.099,1,"607,502;605,503;604,504;603,506;601,507;600,509;599,511;597,513;597,515;597,517;597,519;597,521;597,523;597,525;597,527;597,529;597,531;597,533;599,534;601,534;603,534;605,533;607,531;609,529;611,528;613,529;615,530;617,532;619,534;621,534;623,534;625,533;627,532;629,532;631,532;633,532;635,532;637,531;639,531;641,529;642,527;642,525;642,523;642,521;642,519;641,517;640,515;640,513;639,511;637,509;636,507;634,505;632,503;630,502;628,502;626,502;624,502;622,502;620,502;618,502;616,502;614,502;612,502;608,502"
identical_balls_trick_000_018.mp4,532,8.875533,32,sports ball,0.209552,694.920,463.308,740.904,509.867,717.912,486.587,45.984,46.558,2,1411,717.598,482.145,1,"706,463;704,465;702,467;700,469;699,471;699,473;698,475;697,477;696,479;696,481;696,483;696,485;696,487;696,489;696,491;696,493;696,495;696,497;696,499;696,501;697,502;699,502;701,502;702,501;703,499;703,497;703,495;703,493;703,491;703,489;704,487;706,486;708,486;710,487;712,488;712,490;713,492;713,494;715,495;715,497;715,499;715,501;715,503;716,505;716,507;718,509;720,509;722,509;724,507;724,505;724,503;726,502;726,500;725,499;724,497;724,495;725,493;726,491;728,490;730,491;732,492;733,493;735,494;707,463"
identical_balls_trick_000_018.mp4,533,8.892217,32,sports ball,0.395002,476.900,92.636,525.110,142.633,501.005,117.634,48.209,49.998,0,2006,500.685,118.945,1,"490,95;488,97;486,98;484,99;483,101;481,102;479,104;479,106;477,108;477,110;477,112;477,114;477,116;477,118;477,120;477,122;477,124;477,126;478,128;479,130;480,132;481,134;483,135;483,137;485,138;487,139;488,141;490,141;492,142;494,143;496,143;498,143;500,143;502,143;504,143;506,143;508,143;510,143;512,142;514,141;515,140;517,138;519,137;521,136;522,134;523,132;524,130;524,128;524,126;524,124;524,122;524,120;524,118;524,116;524,114;524,112;524,110;523,108;522,106;521,104;519,102;517,100;515,99;491,95"
identical_balls_trick_000_018.mp4,533,8.892217,32,sports ball,0.357858,595.564,483.792,641.010,517.400,618.287,500.596,45.445,33.609,1,1196,617.670,498.669,1,"607,483;605,485;603,486;601,487;601,489;599,491;598,493;596,495;596,497;596,499;596,501;596,503;596,505;596,507;596,509;596,511;596,513;596,515;597,516;599,516;600,515;602,514;604,513;606,511;608,509;610,507;612,507;614,509;616,510;618,510;620,512;622,512;624,511;626,511;628,511;630,513;632,513;634,513;636,513;638,512;640,510;640,508;640,506;640,504;640,502;640,500;640,498;639,496;639,494;637,492;636,490;635,488;633,487;631,486;629,484;627,483;625,483;623,483;621,483;619,483;617,483;615,483;613,483;608,483"
